,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Forest_Cover,Neota,Rawah,Comanche Peak,Cache la Poudre
77,,2281.0,10.0,120.0,24.0,4264.0,199.0,224.0,163.0,1207.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,Spruce/Fir,0,1,0,0
78,3136.0,108.0,8.0,30.0,-3.0,,235.0,231.0,128.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,Spruce/Fir,0,0,1,0
79,2706.0,123.0,16.0,150.0,29.0,1746.0,245.0,227.0,,2381.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,Lodgepole Pine,0,0,1,0
80,,18.0,7.0,170.0,1.0,1374.0,215.0,226.0,148.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,Lodgepole Pine,0,1,0,0
81,,5.0,14.0,85.0,13.0,1091.0,,,,2046.0,,0.0,,0.0,0.0,0.0,0,0,0,0,0,,0.0,,,0.0,,0.0,,0.0,,0.0,1.0,0.0,,,0.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,Spruce/Fir,1,0,0,0
82,,169.0,14.0,234.0,,2764.0,,245.0,,,0.0,1.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,,Lodgepole Pine,0,0,1,0
83,3293.0,261.0,22.0,1048.0,,3459.0,161.0,-27.0,220.0,2636.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,,0.0,,,0.0,0.0,,,0.0,,Lodgepole Pine,0,0,1,0
84,3112.0,,,391.0,75.0,2402.0,206.0,247.0,179.0,1216.0,0.0,,0.0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,Lodgepole Pine,0,0,1,0
85,3108.0,,,180.0,22.0,3482.0,219.0,226.0,,1073.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,,0.0,0.0,,Spruce/Fir,0,1,0,0
86,3108.0,-1961.0,13.0,60.0,6.0,3791.0,236.0,239.0,130.0,3035.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,1.0,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,Spruce/Fir,0,0,1,0
87,2552.0,,21.0,95.0,28.0,1513.0,250.0,,85.0,,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,Ponderosa Pine,0,0,1,0
88,2853.0,,30.0,124.0,53.0,134.0,237.0,168.0,41.0,1328.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,Spruce/Fir,0,1,0,0
89,2844.0,34.0,12.0,124.0,14.0,,218.0,213.0,129.0,474.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,Lodgepole Pine,0,0,1,0
90,3014.0,257.0,11.0,30.0,4.0,3266.0,195.0,247.0,190.0,1071.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,Spruce/Fir,0,0,1,0
91,2895.0,82.0,19.0,240.0,,277.0,243.0,203.0,82.0,872.0,,0.0,,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,Spruce/Fir,0,1,0,0
92,2991.0,,-81.0,443.0,-43.0,883.0,,163.0,0.0,1622.0,0.0,0.0,,0.0,0.0,,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
93,3259.0,111.0,13.0,524.0,14.0,743.0,242.0,225.0,110.0,17774.0,,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1.0,Spruce/Fir,1,0,0,0
94,2060.0,83.0,33.0,212.0,112.0,256.0,561.0,163.0,,,1.0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,Ponderosa Pine,0,0,0,1
95,2375.0,10.0,10.0,234.0,30.0,1423.0,209.0,,,516.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,Ponderosa Pine,0,0,0,1
96,-730.0,253.0,15.0,-2652.0,184.0,6241.0,561.0,249.0,201.0,1806.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,0.0,0.0,,,,0.0,0.0,Lodgepole Pine,0,1,0,0
97,2880.0,102.0,16.0,60.0,14.0,25383.0,245.0,218.0,,2047.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
98,3199.0,74.0,12.0,384.0,51.0,5796.0,234.0,217.0,,1800.0,0.0,0.0,,0.0,0.0,,0,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,Spruce/Fir,0,1,0,0
99,3098.0,,18.0,335.0,24.0,984.0,,,120.0,1465.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,0.0,,,Spruce/Fir,0,0,1,0
100,2483.0,355.0,21.0,228.0,-3.0,525.0,181.0,198.0,151.0,-14188.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,Douglas-fir,0,0,0,1
101,2439.0,125.0,16.0,90.0,5.0,484.0,,228.0,,1401.0,,0.0,0.0,,0.0,1.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,Douglas-fir,0,0,0,1
102,2808.0,53.0,16.0,60.0,15.0,2624.0,227.0,205.0,107.0,2734.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,Lodgepole Pine,0,1,0,0
103,3036.0,,1.0,384.0,-613.0,3161.0,217.0,237.0,158.0,600.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,1.0,,,0.0,0.0,,,0.0,0.0,Lodgepole Pine,0,0,1,0
104,3188.0,,9.0,,13.0,4026.0,,240.0,186.0,4060.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,1.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,Spruce/Fir,0,1,0,0
105,2920.0,182.0,108.0,90.0,52.0,1243.0,223.0,249.0,153.0,745.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,1.0,,,,,,0.0,,Lodgepole Pine,0,0,1,0
106,2874.0,,17.0,295.0,99.0,1922.0,245.0,228.0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,Aspen,0,0,1,0
107,2049.0,87.0,24.0,0.0,0.0,480.0,247.0,,,552.0,0.0,,,,0.0,,0,0,0,0,0,,0.0,1.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,,,,0.0,,Cottonwood/Willow,0,0,0,1
108,2267.0,,21.0,150.0,39.0,1198.0,168.0,205.0,174.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,0.0,,Douglas-fir,0,0,0,1
109,3237.0,,27.0,458.0,86.0,3066.0,173.0,179.0,134.0,787.0,,0.0,,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Spruce/Fir,0,0,1,0
110,3081.0,,11.0,108.0,10.0,342.0,237.0,237.0,128.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,1.0,0.0,,,0.0,0.0,,0.0,,,Lodgepole Pine,0,0,1,0
111,3192.0,123.0,5.0,30.0,-2.0,1964.0,,236.0,142.0,-14188.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,1.0,,0.0,,0.0,,0.0,,Spruce/Fir,0,0,1,0
112,3003.0,358.0,12.0,162.0,23.0,4311.0,201.0,217.0,154.0,,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
113,3284.0,,27.0,192.0,42.0,,561.0,251.0,171.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,Spruce/Fir,0,1,0,0
114,3100.0,-1961.0,17.0,365.0,-68.0,1045.0,243.0,211.0,92.0,927.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,0.0,0.0,,,,0.0,0.0,Spruce/Fir,0,1,0,0
115,3139.0,,15.0,,689.0,3756.0,177.0,,197.0,1463.0,0.0,0.0,,0.0,,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,Spruce/Fir,0,0,1,0
116,2398.0,20.0,12.0,85.0,9.0,1230.0,211.0,213.0,137.0,994.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,0.0,0.0,0.0,Ponderosa Pine,0,0,0,1
117,3173.0,87.0,16.0,60.0,12.0,955.0,242.0,,96.0,2219.0,0.0,0.0,0.0,,0.0,,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,,0.0,,,,,,,0.0,0.0,Spruce/Fir,1,0,0,0
118,,216.0,14.0,108.0,2.0,2164.0,,253.0,669.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,,0.0,,Lodgepole Pine,0,0,1,0
119,2144.0,351.0,27.0,319.0,129.0,382.0,162.0,477.0,153.0,,0.0,0.0,0.0,0.0,,0.0,0,0,0,1,0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,Ponderosa Pine,0,0,0,1
120,3274.0,277.0,24.0,323.0,64.0,499.0,147.0,236.0,224.0,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,Spruce/Fir,1,0,0,0
121,3010.0,58.0,,916.0,115.0,1436.0,,199.0,96.0,1979.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spruce/Fir,0,0,1,0
122,3218.0,,,459.0,27.0,3548.0,187.0,210.0,159.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,Spruce/Fir,0,1,0,0
123,3182.0,68.0,11.0,134.0,20.0,3919.0,232.0,218.0,-381.0,1468.0,,0.0,0.0,0.0,,,0,0,0,0,0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,Spruce/Fir,0,1,0,0
124,2678.0,144.0,8.0,120.0,,1513.0,232.0,239.0,138.0,,0.0,0.0,0.0,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,0.0,,0.0,,Lodgepole Pine,0,1,0,0
125,3075.0,9.0,7.0,459.0,76.0,2955.0,212.0,225.0,151.0,1706.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,1.0,,0.0,0.0,0.0,,0.0,0.0,,Lodgepole Pine,0,0,1,0
126,2980.0,,3.0,30.0,2.0,,215.0,242.0,,2192.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Spruce/Fir,0,1,0,0
127,3156.0,279.0,6.0,3144.0,82.0,1036.0,204.0,241.0,,999.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,Spruce/Fir,0,0,1,0
128,3208.0,290.0,9.0,,24.0,,195.0,239.0,183.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,Spruce/Fir,1,0,0,0
129,3288.0,123.0,7.0,0.0,0.0,1521.0,,235.0,137.0,3391.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,Lodgepole Pine,1,0,0,0
130,,,8.0,42.0,-3.0,3092.0,218.0,222.0,140.0,5181.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,1.0,0.0,,0.0,,0.0,,0.0,,,0.0,,Spruce/Fir,0,1,0,0
131,2886.0,102.0,108.0,495.0,39.0,-20985.0,238.0,226.0,,5807.0,,0.0,0.0,0.0,0.0,,0,0,0,0,0,,,0.0,,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
132,,,17.0,872.0,187.0,1405.0,214.0,201.0,,2646.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,1.0,,,,,,0.0,0.0,Lodgepole Pine,0,0,1,0
133,3012.0,98.0,8.0,319.0,71.0,4824.0,234.0,228.0,126.0,1572.0,,0.0,0.0,0.0,,,0,0,0,0,0,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,Lodgepole Pine,0,1,0,0
134,2883.0,203.0,26.0,474.0,180.0,618.0,197.0,252.0,,1825.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,0.0,,Aspen,0,0,1,0
135,,2.0,21.0,395.0,-16.0,1124.0,,194.0,141.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,,,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,Spruce/Fir,0,0,1,0
136,2952.0,268.0,13.0,90.0,13.0,5713.0,,245.0,,1664.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,Spruce/Fir,0,1,0,0
137,3453.0,318.0,13.0,742.0,249.0,,187.0,228.0,182.0,1020.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,Spruce/Fir,1,0,0,0
138,2888.0,341.0,26.0,216.0,75.0,1019.0,,192.0,168.0,1860.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,Lodgepole Pine,0,0,1,0
139,2637.0,,14.0,,5.0,2365.0,243.0,,108.0,2493.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,0.0,Douglas-fir,0,0,1,0
140,3241.0,,20.0,242.0,65.0,3279.0,249.0,222.0,92.0,3088.0,0.0,0.0,,0.0,0.0,,0,0,0,0,0,,0.0,,0.0,0.0,,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,,,Spruce/Fir,0,1,0,0
141,3032.0,235.0,8.0,30.0,2.0,25383.0,207.0,247.0,178.0,1495.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,Lodgepole Pine,0,0,1,0
142,2844.0,81.0,6.0,134.0,,2717.0,229.0,229.0,-381.0,,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
143,2293.0,,26.0,42.0,1.0,1310.0,,174.0,85.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Ponderosa Pine,0,0,0,1
144,3306.0,271.0,18.0,418.0,76.0,-20985.0,168.0,243.0,212.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,1.0,,Spruce/Fir,0,1,0,0
145,2883.0,43.0,24.0,190.0,85.0,201.0,216.0,179.0,85.0,1452.0,,0.0,,0.0,0.0,0.0,0,0,0,0,0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,Spruce/Fir,0,1,0,0
146,3357.0,298.0,5.0,201.0,18.0,1261.0,207.0,238.0,170.0,-14188.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spruce/Fir,0,0,1,0
147,2860.0,,23.0,466.0,73.0,,,209.0,,1092.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,0.0,,,Lodgepole Pine,0,0,1,0
148,3037.0,,15.0,212.0,46.0,95.0,,206.0,,,,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,0.0,,,0.0,0.0,Lodgepole Pine,0,0,1,0
149,2717.0,326.0,5.0,256.0,50.0,,206.0,234.0,166.0,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,,,0.0,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,Lodgepole Pine,0,1,0,0
150,3268.0,298.0,11.0,331.0,42.0,5550.0,188.0,236.0,188.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,,,0.0,,,,,,0.0,0.0,,Spruce/Fir,0,1,0,0
151,3432.0,121.0,23.0,990.0,222.0,866.0,,215.0,79.0,192.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,Krummholz,1,0,0,0
152,3092.0,284.0,22.0,525.0,113.0,6117.0,,,218.0,1611.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,Lodgepole Pine,0,1,0,0
153,,208.0,10.0,446.0,107.0,5356.0,,250.0,171.0,938.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,,1.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,Lodgepole Pine,0,1,0,0
154,3077.0,351.0,24.0,150.0,33.0,899.0,170.0,192.0,155.0,1983.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,,0.0,,,0.0,,,0.0,Spruce/Fir,0,1,0,0
155,3156.0,27.0,18.0,319.0,69.0,3114.0,210.0,199.0,120.0,1544.0,0.0,0.0,,,0.0,0.0,0,0,0,0,0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,Spruce/Fir,0,0,1,0
156,2968.0,,22.0,270.0,,1902.0,155.0,220.0,203.0,1466.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,0.0,,0.0,,Lodgepole Pine,0,0,1,0
